   4.7945374276929380        2.8272129525248255E-003   5.1014431245604286E-003   940.39999999999986                0 0.d0
   9.5354233587573347        6.5691714544207818E-003   1.0141484496551015E-002   940.89999999999986                0 0.d0
   14.669780504091564        1.3033894315853806E-002   1.5596996549668084E-002   941.39999999999986                0 0.d0
   19.296554931809851        2.2099941202567516E-002   2.0510521886553949E-002   941.89999999999986                0 0.d0
   23.391135476667049        3.3464295871293695E-002   2.4856457321066748E-002   942.39999999999986                0 0.d0
   27.080263770499236        4.6893680804951508E-002   2.8770336334874080E-002   942.89999999999986                0 0.d0
   30.545785039570557        6.2219783319318961E-002   3.2444836295995247E-002   943.39999999999986                0 0.d0
   33.795807582996609        7.9316757450993772E-002   3.5888861182217888E-002   943.89999999999986                0 0.d0
   36.880628249410520        9.8087201280228964E-002   3.9156096799588452E-002   944.39999999999986                0 0.d0
   39.831313743892032       0.11845298180752577        4.2279595186013916E-002   944.89999999999986                0 0.d0
   42.672396715273848       0.14034963404288983        4.5285538050169521E-002   945.39999999999986                0 0.d0
   45.419040896208351       0.16372267715513822        4.8190018224165895E-002   945.89999999999986                0 0.d0
   48.083320352416827       0.18852512215985276        5.1005900361966686E-002   946.39999999999986                0 0.d0
   50.675836809654214       0.21471571851746038        5.3744503894835580E-002   946.89999999999986                0 0.d0
   53.203485867912072       0.24225768796256081        5.6413176857043848E-002   947.39999999999986                0 0.d0
   55.672295404191004       0.27111779334452984        5.9018340970604426E-002   947.89999999999986                0 0.d0
   58.086859500360262       0.30126563627291369        6.1564943882720956E-002   948.39999999999986                0 0.d0
   60.450997077199759       0.33267312188032017        6.4057030912457763E-002   948.89999999999986                0 0.d0
   62.768893625771291       0.36531404470513551        6.6499103659559688E-002   949.39999999999986                0 0.d0
   65.042419385144555       0.39916376493427008        6.8893156091070704E-002   949.89999999999986                0 0.d0
   67.273218611777452       0.43419895467500813        7.1241002970290498E-002   950.39999999999986                0 0.d0
   69.464812746742211       0.47039739730435426        7.3546350974526165E-002   950.89999999999986                0 0.d0
   71.617614321321881       0.50773782690783731        7.5809723328767176E-002   951.39999999999986                0 0.d0
   73.732882167020676       0.54619980203158069        7.8032451272178116E-002   951.89999999999986                0 0.d0
   75.812852326148573       0.58576360420690510        8.0216960904455598E-002   952.39999999999986                0 0.d0
   77.858051256943838       0.62641015686212176        8.2363784431349757E-002   952.89999999999986                0 0.d0
   79.869555827154215       0.66812096097679430        8.4474169736151697E-002   953.39999999999986                0 0.d0
   81.848329218641226       0.71087804352974204        8.6549111605759496E-002   953.89999999999986                0 0.d0
   83.795029800145670       0.75466391623073759        8.8589403194819782E-002   954.39999999999986                0 0.d0
   278.49299555325018        27.302290243151752       0.32020481301266279        954.99999999999977                1   192.78249228452600     
   279.35838259339727        27.622946906130025       0.32111050756843534        955.99999999999977                1   193.64787932467308     
   280.22596277508865        27.944509923917707       0.32201754757015794        956.99999999999977                1   194.51545950636446     
   281.09573012108541        28.266980643229445       0.32292591881829591        957.99999999999977                1   195.38522685236123     
   281.96769537568554        28.590360410637679       0.32383563481193378        958.99999999999977                1   196.25719210696136     
   282.84186928895537        28.914650572458324       0.32474670910421066        959.99999999999977                1   197.13136602023118     
   283.71825014179433        29.239852474666336       0.32565913448693740        960.99999999999977                1   198.00774687307015     
   284.59682769038238        29.565967462920018       0.32657288971954868        961.99999999999977                1   198.88632442165820     
   285.47761273002959        29.892996882756862       0.32748798837768250        962.99999999999977                1   199.76710946130541     
   286.36062039152722        30.220942079478736       0.32840445114417555        963.99999999999977                1   200.65011712280304     
   287.24582761123185        30.549804397870883       0.32932223567169716        964.99999999999977                1   201.53532434250766     
   288.13326226247841        30.879585182788116       0.33024138368316425        965.99999999999977                1   202.42275899375423     
   289.02291401041555        31.210285778564966       0.33116187382478890        966.99999999999977                1   203.31241074169137     
   289.91478952468344        31.541907529378207       0.33208371280566351        967.99999999999977                1   204.20428625595926     
   290.80887396652190        31.874451778990810       0.33300687201074325        968.99999999999977                1   205.09837069779772     
   291.70519552744156        32.207919871176685       0.33393139349112499        969.99999999999977                1   205.99469225871738     
   292.60374363942469        32.542313149179400       0.33485725568289348        970.99999999999977                1   206.89324037070051     
   293.50452074905763        32.877632956050675       0.33578445827166664        971.99999999999977                1   207.79401748033345     
   294.40752913389201        33.213880634564056       0.33671300084917483        972.99999999999977                1   208.69702586516783     
   295.31277120656614        33.551057527213288       0.33764288308062518        973.99999999999966                1   209.60226793784196     
   296.22026238841767        33.889164976295710       0.33857412601422304        974.99999999999966                1   210.50975911969348     
   297.12998326119663        34.228204323597460       0.33950669361749086        975.99999999999966                1   211.41947999247245     
   298.04195366513227        34.568176910876893       0.34044061412334192        976.99999999999966                1   212.33145039640809     
   298.95615396878895        34.909084079347487       0.34137585129594294        977.99999999999966                1   213.24565070006477     
   299.87262619621930        35.250927170337391       0.34231246944512705        978.99999999999966                1   214.16212292749512     
   300.79132410982749        35.593707524308634       0.34325038906019989        979.99999999999966                1   215.08082084110330     
   301.71229436757557        35.937426482038518       0.34418968185774179        980.99999999999966                1   216.00179109885138     
   302.63550377301686        36.282085383489886       0.34513028970128129        981.99999999999966                1   216.92500050429268     
   303.56098135556908        36.627685568737547       0.34607225559927901        982.99999999999966                1   217.85047808684490     
   304.48870272492275        36.974228377210785       0.34701553571668475        983.99999999999966                1   218.77819945619856     
   305.41869698913683        37.321715148390531       0.34796017318174444        984.99999999999966                1   219.70819372041265     
   306.35095306359983        37.670147221196459       0.34890614584168561        985.99999999999966                1   220.64044979487565     
